WindowStart,WindowEnd,Event,Count,DepressionRate,NBERRate,Crash90,Win180
2010-01-01,2014-12-31,FLASH_MOVE,501,0.0,0.0,17.964071856287426,90.01996007984032
2010-01-01,2014-12-31,EM_CURRENCY_STRESS,21,0.0,0.0,14.285714285714285,100.0
2010-01-01,2014-12-31,LABOUR_SHOCK,5,0.0,0.0,0.0,100.0
2010-01-01,2014-12-31,SUGAR_CRASH,70,0.0,0.0,12.857142857142856,100.0
2010-01-01,2014-12-31,COMBO_CRISIS,1,0.0,0.0,0.0,100.0
2010-01-01,2014-12-31,TEMPORAL_CRISIS,60,0.0,0.0,0.0,100.0
2010-01-01,2014-12-31,BUY_WPM_NOW,3,0.0,0.0,0.0,33.33333333333333
2010-01-01,2014-12-31,BOND_FREEZE,21,0.0,0.0,0.0,100.0
2010-01-01,2014-12-31,WAR_PROTOCOL,3,0.0,0.0,0.0,100.0
2010-01-01,2014-12-31,BUY_BTC_NOW,3,0.0,0.0,100.0,0.0
2011-01-01,2015-12-31,SOLVENCY_DEATH,652,0.0,0.0,28.680981595092025,85.42944785276073
2011-01-01,2015-12-31,FLASH_MOVE,586,0.0,0.0,25.7679180887372,78.49829351535837
2011-01-01,2015-12-31,LABOUR_SHOCK,5,0.0,0.0,0.0,100.0
2011-01-01,2015-12-31,SUGAR_CRASH,84,0.0,0.0,26.190476190476193,83.33333333333334
2011-01-01,2015-12-31,COMBO_CRISIS,1,0.0,0.0,0.0,100.0
2011-01-01,2015-12-31,EM_CURRENCY_STRESS,36,0.0,0.0,50.0,61.111111111111114
2011-01-01,2015-12-31,TEMPORAL_CRISIS,60,0.0,0.0,0.0,100.0
2011-01-01,2015-12-31,BUY_WPM_NOW,5,0.0,0.0,40.0,20.0
2011-01-01,2015-12-31,BOND_FREEZE,22,0.0,0.0,4.545454545454546,95.45454545454545
2011-01-01,2015-12-31,WAR_PROTOCOL,3,0.0,0.0,0.0,100.0
2011-01-01,2015-12-31,BUY_BTC_NOW,9,0.0,0.0,44.44444444444444,44.44444444444444
2012-01-01,2016-12-31,SOLVENCY_DEATH,758,0.0,0.0,24.142480211081793,90.10554089709763
2012-01-01,2016-12-31,FLASH_MOVE,594,0.0,0.0,19.36026936026936,84.84848484848484
2012-01-01,2016-12-31,LABOUR_SHOCK,5,0.0,0.0,0.0,100.0
2012-01-01,2016-12-31,SUGAR_CRASH,108,0.0,0.0,30.555555555555557,87.03703703703704
2012-01-01,2016-12-31,COMBO_CRISIS,12,0.0,0.0,91.66666666666666,100.0
2012-01-01,2016-12-31,EM_CURRENCY_STRESS,99,0.0,0.0,18.181818181818183,85.85858585858585
2012-01-01,2016-12-31,TEMPORAL_CRISIS,100,0.0,0.0,0.0,100.0
2012-01-01,2016-12-31,BUY_WPM_NOW,8,0.0,0.0,25.0,37.5
2012-01-01,2016-12-31,BOND_FREEZE,53,0.0,0.0,1.8867924528301887,98.11320754716981
2012-01-01,2016-12-31,WAR_PROTOCOL,3,0.0,0.0,0.0,100.0
2012-01-01,2016-12-31,BUY_BTC_NOW,16,0.0,0.0,31.25,68.75
2013-01-01,2017-12-31,SOLVENCY_DEATH,508,0.0,0.0,27.755905511811026,86.0236220472441
2013-01-01,2017-12-31,FLASH_MOVE,651,0.0,0.0,16.897081413210447,86.32872503840245
2013-01-01,2017-12-31,SUGAR_CRASH,194,0.0,0.0,17.010309278350515,92.78350515463917
2013-01-01,2017-12-31,COMBO_CRISIS,12,0.0,0.0,91.66666666666666,100.0
2013-01-01,2017-12-31,EM_CURRENCY_STRESS,100,0.0,0.0,18.0,86.0
2013-01-01,2017-12-31,TEMPORAL_CRISIS,133,0.0,0.0,0.0,100.0
2013-01-01,2017-12-31,BUY_WPM_NOW,8,0.0,0.0,25.0,37.5
2013-01-01,2017-12-31,BOND_FREEZE,59,0.0,0.0,8.47457627118644,98.30508474576271
2013-01-01,2017-12-31,WAR_PROTOCOL,3,0.0,0.0,0.0,100.0
2013-01-01,2017-12-31,BUY_BTC_NOW,20,0.0,0.0,25.0,75.0
2013-01-01,2017-12-31,LABOUR_SHOCK,12,0.0,0.0,0.0,100.0
2013-01-01,2017-12-31,DEPRESSION_WATCH,41,0.0,0.0,0.0,100.0
2014-01-01,2018-12-31,FLASH_MOVE,726,0.0,0.0,24.931129476584022,80.16528925619835
2014-01-01,2018-12-31,SUGAR_CRASH,205,0.0,0.0,33.65853658536586,76.09756097560975
2014-01-01,2018-12-31,BUY_BTC_NOW,32,0.0,0.0,43.75,50.0
2014-01-01,2018-12-31,SOLVENCY_DEATH,495,0.0,0.0,28.484848484848484,85.65656565656565
2014-01-01,2018-12-31,BUY_WPM_NOW,6,0.0,0.0,50.0,50.0
2014-01-01,2018-12-31,BOND_FREEZE,80,0.0,0.0,50.0,73.75
2014-01-01,2018-12-31,EM_CURRENCY_STRESS,153,0.0,0.0,39.869281045751634,66.01307189542483
2014-01-01,2018-12-31,COMBO_CRISIS,11,0.0,0.0,100.0,100.0
2014-01-01,2018-12-31,TEMPORAL_CRISIS,204,0.0,0.0,42.64705882352941,45.588235294117645
2014-01-01,2018-12-31,LABOUR_SHOCK,12,0.0,0.0,0.0,100.0
2014-01-01,2018-12-31,DEPRESSION_WATCH,41,0.0,0.0,0.0,100.0
2014-01-01,2018-12-31,INTERBANK_STRESS,16,0.0,0.0,0.0,68.75
2014-01-01,2018-12-31,DEPRESSION_ALERT,62,0.0,0.0,32.25806451612903,9.67741935483871
2015-01-01,2019-12-31,SOLVENCY_DEATH,489,0.0,0.0,28.834355828220858,85.48057259713701
2015-01-01,2019-12-31,FLASH_MOVE,765,15.163398692810457,16.209150326797385,26.535947712418302,76.20915032679738
2015-01-01,2019-12-31,BUY_BTC_NOW,36,11.11111111111111,13.88888888888889,41.66666666666667,52.77777777777778
2015-01-01,2019-12-31,BUY_WPM_NOW,6,0.0,0.0,50.0,50.0
2015-01-01,2019-12-31,SUGAR_CRASH,227,22.90748898678414,24.229074889867842,36.12334801762114,65.63876651982379
2015-01-01,2019-12-31,BOND_FREEZE,80,0.0,0.0,50.0,73.75
2015-01-01,2019-12-31,EM_CURRENCY_STRESS,153,0.0,0.0,39.869281045751634,66.01307189542483
2015-01-01,2019-12-31,COMBO_CRISIS,11,0.0,0.0,100.0,100.0
2015-01-01,2019-12-31,TEMPORAL_CRISIS,204,0.0,0.0,42.64705882352941,45.588235294117645
2015-01-01,2019-12-31,LABOUR_SHOCK,19,36.84210526315789,36.84210526315789,36.84210526315789,63.1578947368421
2015-01-01,2019-12-31,DEPRESSION_WATCH,53,22.641509433962266,22.641509433962266,22.641509433962266,77.35849056603774
2015-01-01,2019-12-31,INTERBANK_STRESS,39,46.15384615384615,46.15384615384615,15.384615384615385,69.23076923076923
2015-01-01,2019-12-31,DEPRESSION_ALERT,228,70.17543859649122,72.80701754385966,21.49122807017544,59.210526315789465
2016-01-01,2020-12-31,SOLVENCY_DEATH,505,2.376237623762376,11.08910891089109,8.91089108910891,100.0
2016-01-01,2020-12-31,FLASH_MOVE,762,20.078740157480315,25.45931758530184,18.89763779527559,85.8267716535433
2016-01-01,2020-12-31,BUY_WPM_NOW,5,0.0,0.0,40.0,60.0
2016-01-01,2020-12-31,BUY_BTC_NOW,34,14.705882352941178,17.647058823529413,41.17647058823529,55.88235294117647
2016-01-01,2020-12-31,SUGAR_CRASH,222,27.47747747747748,28.82882882882883,35.13513513513514,67.11711711711712
2016-01-01,2020-12-31,COMBO_CRISIS,11,0.0,0.0,100.0,100.0
2016-01-01,2020-12-31,EM_CURRENCY_STRESS,135,0.0,0.0,31.851851851851855,71.85185185185186
2016-01-01,2020-12-31,BOND_FREEZE,83,0.0,0.0,46.98795180722892,75.90361445783132
2016-01-01,2020-12-31,TEMPORAL_CRISIS,204,0.0,0.0,42.64705882352941,45.588235294117645
2016-01-01,2020-12-31,LABOUR_SHOCK,52,13.461538461538462,76.92307692307693,13.461538461538462,86.53846153846155
2016-01-01,2020-12-31,DEPRESSION_WATCH,77,46.75324675324675,46.75324675324675,46.75324675324675,53.246753246753244
2016-01-01,2020-12-31,INTERBANK_STRESS,41,48.78048780487805,48.78048780487805,17.073170731707318,70.73170731707317
2016-01-01,2020-12-31,DEPRESSION_ALERT,228,70.17543859649122,72.80701754385966,21.49122807017544,59.210526315789465
2017-01-01,2021-12-31,TEMPORAL_CRISIS,164,0.0,0.0,53.04878048780488,32.31707317073171
2017-01-01,2021-12-31,EM_CURRENCY_STRESS,117,0.0,0.0,58.119658119658126,46.15384615384615
2017-01-01,2021-12-31,FLASH_MOVE,795,19.245283018867926,24.40251572327044,21.0062893081761,80.75471698113208
2017-01-01,2021-12-31,SUGAR_CRASH,198,30.808080808080806,32.323232323232325,33.83838383838384,63.13131313131313
2017-01-01,2021-12-31,BUY_BTC_NOW,32,15.625,18.75,46.875,50.0
2017-01-01,2021-12-31,LABOUR_SHOCK,52,13.461538461538462,76.92307692307693,13.461538461538462,86.53846153846155
2017-01-01,2021-12-31,DEPRESSION_WATCH,77,46.75324675324675,46.75324675324675,46.75324675324675,53.246753246753244
2017-01-01,2021-12-31,BOND_FREEZE,102,0.0,0.0,38.23529411764706,80.3921568627451
2017-01-01,2021-12-31,INTERBANK_STRESS,41,48.78048780487805,48.78048780487805,17.073170731707318,70.73170731707317
2017-01-01,2021-12-31,DEPRESSION_ALERT,228,70.17543859649122,72.80701754385966,21.49122807017544,59.210526315789465
2017-01-01,2021-12-31,BUY_WPM_NOW,3,0.0,0.0,100.0,66.66666666666666
2017-01-01,2021-12-31,SOLVENCY_DEATH,230,5.217391304347826,24.347826086956523,1.3043478260869565,100.0
2018-01-01,2022-12-31,SUGAR_CRASH,112,54.46428571428571,57.14285714285714,59.82142857142857,34.82142857142857
2018-01-01,2022-12-31,FLASH_MOVE,772,19.818652849740932,25.129533678756477,32.512953367875646,69.30051813471503
2018-01-01,2022-12-31,BOND_FREEZE,162,0.0,0.0,52.46913580246913,56.17283950617284
2018-01-01,2022-12-31,BUY_BTC_NOW,38,13.157894736842104,15.789473684210526,55.26315789473685,47.368421052631575
2018-01-01,2022-12-31,INTERBANK_STRESS,41,48.78048780487805,48.78048780487805,17.073170731707318,70.73170731707317
2018-01-01,2022-12-31,EM_CURRENCY_STRESS,294,0.0,0.0,61.904761904761905,42.857142857142854
2018-01-01,2022-12-31,TEMPORAL_CRISIS,131,0.0,0.0,66.41221374045801,15.267175572519085
2018-01-01,2022-12-31,DEPRESSION_ALERT,228,70.17543859649122,72.80701754385966,21.49122807017544,59.210526315789465
2018-01-01,2022-12-31,BUY_WPM_NOW,3,0.0,0.0,100.0,66.66666666666666
2018-01-01,2022-12-31,SOLVENCY_DEATH,286,4.195804195804196,19.58041958041958,10.48951048951049,96.5034965034965
2018-01-01,2022-12-31,LABOUR_SHOCK,40,17.5,100.0,17.5,82.5
2018-01-01,2022-12-31,DEPRESSION_WATCH,36,100.0,100.0,100.0,0.0
2018-01-01,2022-12-31,WAR_PROTOCOL,7,0.0,0.0,100.0,0.0
2019-01-01,2023-12-31,SOLVENCY_DEATH,282,4.25531914893617,19.858156028368796,10.638297872340425,96.45390070921985
2019-01-01,2023-12-31,INTERBANK_STRESS,25,80.0,80.0,28.000000000000004,72.0
2019-01-01,2023-12-31,FLASH_MOVE,709,21.57968970380818,27.362482369534558,26.939351198871652,74.18899858956276
2019-01-01,2023-12-31,BUY_BTC_NOW,32,15.625,18.75,40.625,71.875
2019-01-01,2023-12-31,SUGAR_CRASH,84,72.61904761904762,76.19047619047619,36.904761904761905,54.761904761904766
2019-01-01,2023-12-31,DEPRESSION_ALERT,166,96.3855421686747,100.0,17.46987951807229,77.71084337349397
2019-01-01,2023-12-31,LABOUR_SHOCK,62,11.29032258064516,64.51612903225806,27.419354838709676,88.70967741935483
2019-01-01,2023-12-31,DEPRESSION_WATCH,36,100.0,100.0,100.0,0.0
2019-01-01,2023-12-31,BUY_WPM_NOW,2,0.0,0.0,100.0,50.0
2019-01-01,2023-12-31,BOND_FREEZE,149,0.0,0.0,35.57046979865772,65.77181208053692
2019-01-01,2023-12-31,EM_CURRENCY_STRESS,271,0.0,0.0,51.291512915129154,52.02952029520295
2019-01-01,2023-12-31,WAR_PROTOCOL,8,0.0,0.0,87.5,12.5
2019-01-01,2023-12-31,TEMPORAL_CRISIS,9,0.0,0.0,0.0,100.0
2020-01-01,2024-12-31,DEPRESSION_WATCH,62,38.70967741935484,38.70967741935484,38.70967741935484,61.29032258064516
2020-01-01,2024-12-31,SUGAR_CRASH,63,14.285714285714285,14.285714285714285,19.047619047619047,80.95238095238095
2020-01-01,2024-12-31,FLASH_MOVE,670,5.522388059701493,10.44776119402985,25.970149253731346,74.32835820895522
2020-01-01,2024-12-31,SOLVENCY_DEATH,276,4.3478260869565215,20.28985507246377,10.869565217391305,96.37681159420289
2020-01-01,2024-12-31,INTERBANK_STRESS,9,22.22222222222222,22.22222222222222,66.66666666666666,77.77777777777779
2020-01-01,2024-12-31,BUY_BTC_NOW,31,3.225806451612903,3.225806451612903,38.70967741935484,80.64516129032258
2020-01-01,2024-12-31,LABOUR_SHOCK,64,0.0,51.5625,15.625,100.0
2020-01-01,2024-12-31,BUY_WPM_NOW,3,0.0,0.0,66.66666666666666,66.66666666666666
2020-01-01,2024-12-31,BOND_FREEZE,149,0.0,0.0,35.57046979865772,65.77181208053692
2020-01-01,2024-12-31,EM_CURRENCY_STRESS,307,0.0,0.0,52.44299674267101,51.465798045602604
2020-01-01,2024-12-31,WAR_PROTOCOL,8,0.0,0.0,87.5,12.5
2020-01-01,2024-12-31,TEMPORAL_CRISIS,34,0.0,0.0,73.52941176470588,58.82352941176471
2020-01-01,2024-12-31,DEPRESSION_ALERT,5,0.0,0.0,100.0,100.0
2021-01-01,2025-12-31,FLASH_MOVE,508,0.0,0.0,30.708661417322837,68.89763779527559
2021-01-01,2025-12-31,BOND_FREEZE,150,0.0,0.0,38.666666666666664,66.0
2021-01-01,2025-12-31,BUY_BTC_NOW,28,0.0,0.0,46.42857142857143,78.57142857142857
2021-01-01,2025-12-31,BUY_WPM_NOW,2,0.0,0.0,50.0,100.0
2021-01-01,2025-12-31,EM_CURRENCY_STRESS,327,0.0,0.0,55.35168195718655,54.43425076452599
2021-01-01,2025-12-31,WAR_PROTOCOL,8,0.0,0.0,87.5,12.5
2021-01-01,2025-12-31,SOLVENCY_DEATH,62,0.0,0.0,43.54838709677419,83.87096774193549
2021-01-01,2025-12-31,LABOUR_SHOCK,31,0.0,0.0,32.25806451612903,100.0
2021-01-01,2025-12-31,SUGAR_CRASH,54,0.0,0.0,5.555555555555555,94.44444444444444
2021-01-01,2025-12-31,TEMPORAL_CRISIS,41,0.0,0.0,78.04878048780488,65.85365853658537
2021-01-01,2025-12-31,DEPRESSION_WATCH,38,0.0,0.0,0.0,100.0
2021-01-01,2025-12-31,INTERBANK_STRESS,8,0.0,0.0,75.0,75.0
2021-01-01,2025-12-31,DEPRESSION_ALERT,12,0.0,0.0,100.0,100.0
